text,intent
Durasi servis klakson mobil berapa menit?,ask_service_duration
"Halo, servis lampu LED motor lama gak?",ask_service_duration
Saya mau tahu lama servis motor Yamaha NMax!,ask_service_duration
Servis karburator motor bebek berapa jam?,ask_service_duration
"Bro, servis ganti oli gardan butuh berapa lama?",ask_service_duration
"Lama servis suspensi mobil berapa, bro?",ask_service_duration
"Halo, servis rantai motor matic cepet gak?",ask_service_duration
Saya pengen tahu durasi servis motor sport!,ask_service_duration
Servis velg mobil berapa lama selesai?,ask_service_duration
"Bro, servis ganti ban tubeless butuh berapa jam?",ask_service_duration
Durasi servis pompa bensin mobil berapa?,ask_service_duration
"Halo, servis lampu rem motor lama gak sih?",ask_service_duration
Saya mau tahu lama servis motor Honda Beat!,ask_service_duration
"Servis kopling mobil berapa lama, bro?",ask_service_duration
"Bro, servis tune-up motor cepet gak?",ask_service_duration
Lama servis radiator motor berapa menit?,ask_service_duration
"Halo, servis ganti busi mobil butuh waktu apa?",ask_service_duration
Saya pengen tahu durasi servis shock depan motor!,ask_service_duration
Servis knalpot racing motor berapa lama?,ask_service_duration
"Bro, servis full mobil butuh berapa jam?",ask_service_duration
Durasi servis motor matic reguler berapa?,ask_service_duration
"Halo, servis ganti filter udara lama gak?",ask_service_duration
"Bro, bengkel kalian ada di mana aja?",ask_location_info
"Halo, lokasi cabang bengkel di Jakarta apa?",ask_location_info
Saya mau tahu alamat bengkel terdekat!,ask_location_info
"Cabang bengkel di Bandung ada gak, bro?",ask_location_info
Lokasi bengkel buat servis motor di mana?,ask_location_info
"Bro, bengkel ini punya cabang di Surabaya?",ask_location_info
"Halo, alamat bengkel di Bali apa aja?",ask_location_info
Saya pengen tahu lokasi bengkel di Jogja!,ask_location_info
"Bengkel terdekat dari Depok di mana, bro?",ask_location_info
Cabang bengkel di Bekasi ada gak?,ask_location_info
"Bro, alamat bengkel di Tangerang apa?",ask_location_info
"Halo, bengkel kalian ada di Bogor gak?",ask_location_info
Saya mau tahu lokasi cabang di Semarang!,ask_location_info
"Bengkel buat mobil ada di mana aja, bro?",ask_location_info
Lokasi bengkel di Medan apa aja?,ask_location_info
"Bro, cabang bengkel di Makassar ada gak?",ask_location_info
"Halo, alamat bengkel di Palembang di mana?",ask_location_info
Saya pengen tahu bengkel terdekat di Solo!,ask_location_info
"Bengkel motor matic ada di mana, bro?",ask_location_info
Cabang bengkel di Malang apa aja?,ask_location_info
"Bro, lokasi bengkel di Cirebon di mana?",ask_location_info
"Halo, bengkel kalian punya cabang di Lampung?",ask_location_info
Saya mau tahu alamat bengkel di Batam!,ask_location_info
"Bengkel terdekat dari Jaksel di mana, bro?",ask_location_info
Lokasi cabang bengkel di Manado ada gak?,ask_location_info
"Bro, alamat bengkel di Denpasar apa?",ask_location_info
"Halo, bengkel buat motor sport di mana aja?",ask_location_info
Saya pengen tahu lokasi bengkel di Pekanbaru!,ask_location_info
"Cabang bengkel di Samarinda ada gak, bro?",ask_location_info
Lokasi bengkel di Banjarmasin di mana?,ask_location_info
"Bro, bengkel terdekat dari Bekasi apa?",ask_location_info
"Halo, alamat bengkel di Padang ada gak?",ask_location_info
Saya mau tahu cabang bengkel di Surakarta!,ask_location_info
"Bengkel mobil di Bandung ada di mana, bro?",ask_location_info
Lokasi bengkel di Pontianak apa aja?,ask_location_info
"Bro, cabang bengkel di Balikpapan di mana?",ask_location_info
"Halo, bengkel kalian ada di Jambi gak?",ask_location_info
Saya pengen tahu alamat bengkel di Purwokerto!,ask_location_info
"Bengkel motor bebek ada di mana aja, bro?",ask_location_info
Cabang bengkel di Tegal ada gak?,ask_location_info
"Bro, lokasi bengkel di Yogyakarta apa?",ask_location_info
"Halo, alamat bengkel di Cianjur di mana?",ask_location_info
Saya mau tahu bengkel terdekat di Bogor!,ask_location_info
"Bengkel buat motor matic di mana, bro?",ask_location_info
Lokasi cabang bengkel di Aceh ada gak?,ask_location_info
"Bro, alamat bengkel di Sukabumi apa?",ask_location_info
"Halo, bengkel kalian punya cabang di Kendari?",ask_location_info
Saya pengen tahu lokasi bengkel di Serang!,ask_location_info
"Cabang bengkel di Mataram ada gak, bro?",ask_location_info
Lokasi bengkel di Tasikmalaya di mana?,ask_location_info
"Bro, bengkel terdekat dari Jakbar apa?",ask_location_info
"Halo, alamat bengkel di Kudus ada gak?",ask_location_info
"Bro, bengkel buka jam berapa sih?",ask_workshop_hours
"Halo, jam operasional bengkel apa aja?",ask_workshop_hours
"Saya mau tahu jam buka bengkel, bro!",ask_workshop_hours
"Bengkel tutup jam berapa, bro?",ask_workshop_hours
"Jam buka bengkel di Jakarta apa, bro?",ask_workshop_hours
"Bro, bengkel buka hari Minggu gak?",ask_workshop_hours
"Halo, jam operasional bengkel di Bandung?",ask_workshop_hours
Saya pengen tahu bengkel buka sampai kapan!,ask_workshop_hours
Bengkel di Surabaya buka jam berapa?,ask_workshop_hours
"Bro, jam tutup bengkel hari ini apa?",ask_workshop_hours
"Jam buka bengkel di Jogja berapa, bro?",ask_workshop_hours
"Halo, bengkel buka hari Sabtu gak?",ask_workshop_hours
Saya mau tahu jam operasional di Bekasi!,ask_workshop_hours
"Bengkel di Bali tutup jam berapa, bro?",ask_workshop_hours
"Bro, bengkel buka pagi jam berapa?",ask_workshop_hours
"Halo, jam buka bengkel di Bogor apa?",ask_workshop_hours
Saya pengen tahu bengkel tutup hari apa!,ask_workshop_hours
Bengkel di Medan buka sampai jam berapa?,ask_workshop_hours
"Bro, jam operasional bengkel di Makassar?",ask_workshop_hours
"Jam buka bengkel di Solo berapa, bro?",ask_workshop_hours
"Halo, bengkel tutup jam berapa hari ini?",ask_workshop_hours
Saya mau tahu jam buka bengkel di Malang!,ask_workshop_hours
Bengkel di Palembang buka hari apa aja?,ask_workshop_hours
"Bro, bengkel buka sore gak sih?",ask_workshop_hours
"Halo, jam operasional bengkel di Semarang?",ask_workshop_hours
Saya pengen tahu bengkel buka jam berapa!,ask_workshop_hours
Bengkel di Denpasar tutup jam berapa?,ask_workshop_hours
"Bro, jam buka bengkel di Pekanbaru apa?",ask_workshop_hours
Jam operasional bengkel di Batam berapa?,ask_workshop_hours
"Halo, bengkel buka hari Jumat gak?",ask_workshop_hours
Saya mau tahu jam tutup bengkel di Manado!,ask_workshop_hours
"Bengkel di Samarinda buka jam berapa, bro?",ask_workshop_hours
"Bro, bengkel tutup hari Minggu gak?",ask_workshop_hours
"Halo, jam buka bengkel di Banjarmasin apa?",ask_workshop_hours
Saya pengen tahu jam operasional di Padang!,ask_workshop_hours
Bengkel di Pontianak buka sampai kapan?,ask_workshop_hours
"Bro, jam buka bengkel di Balikpapan berapa?",ask_workshop_hours
"Halo, bengkel tutup jam berapa di Jambi?",ask_workshop_hours
Saya mau tahu jam buka bengkel di Purwokerto!,ask_workshop_hours
"Bengkel di Tegal buka hari apa aja, bro?",ask_workshop_hours
"Bro, jam operasional bengkel di Cirebon apa?",ask_workshop_hours
"Halo, bengkel buka pagi gak di Sukabumi?",ask_workshop_hours
Saya pengen tahu jam tutup bengkel di Serang!,ask_workshop_hours
"Bengkel di Mataram buka jam berapa, bro?",ask_workshop_hours
"Bro, bengkel tutup sore apa malam?",ask_workshop_hours
"Halo, jam buka bengkel di Tasikmalaya apa?",ask_workshop_hours
Saya mau tahu jam operasional di Kudus!,ask_workshop_hours
Bengkel di Aceh buka sampai jam berapa?,ask_workshop_hours
"Bro, jam buka bengkel di Kendari berapa?",ask_workshop_hours
"Halo, bengkel tutup hari apa di Cianjur?",ask_workshop_hours
Saya pengen tahu jam buka bengkel di Jaksel!,ask_workshop_hours
"Bengkel di Jakbar buka jam berapa, bro?",ask_workshop_hours
"Bro, nomor telepon bengkel berapa?",ask_contact_info
"Halo, bisa kasih kontak CS bengkel?",ask_contact_info
"Saya mau tahu nomor WA bengkel, bro!",ask_contact_info
"Email customer service bengkel apa, bro?",ask_contact_info
Kontak bengkel di Jakarta apa aja?,ask_contact_info
"Bro, nomor telepon cabang Surabaya berapa?",ask_contact_info
"Halo, bisa kasih email bengkel Bandung?",ask_contact_info
Saya pengen tahu kontak bengkel di Jogja!,ask_contact_info
"Nomor CS bengkel di Bali apa, bro?",ask_contact_info
"Bro, WA bengkel di Bekasi berapa?",ask_contact_info
"Halo, nomor telepon bengkel Bogor apa?",ask_contact_info
Saya mau tahu email CS bengkel Semarang!,ask_contact_info
"Kontak bengkel di Medan apa aja, bro?",ask_contact_info
"Bro, nomor WA bengkel Makassar berapa?",ask_contact_info
"Halo, bisa kasih kontak bengkel Palembang?",ask_contact_info
Saya pengen tahu nomor CS bengkel Solo!,ask_contact_info
Nomor telepon bengkel di Malang apa?,ask_contact_info
"Bro, email bengkel di Denpasar apa?",ask_contact_info
"Halo, kontak bengkel di Pekanbaru berapa?",ask_contact_info
Saya mau tahu nomor WA bengkel Batam!,ask_contact_info
"Nomor CS bengkel di Samarinda apa, bro?",ask_contact_info
"Bro, nomor telepon bengkel Banjarmasin?",ask_contact_info
"Halo, bisa kasih email CS bengkel Padang?",ask_contact_info
Saya pengen tahu kontak bengkel Pontianak!,ask_contact_info
Kontak bengkel di Balikpapan apa aja?,ask_contact_info
"Bro, nomor WA bengkel Jambi berapa?",ask_contact_info
"Halo, nomor telepon bengkel Purwokerto?",ask_contact_info
Saya mau tahu email bengkel di Tegal!,ask_contact_info
"Nomor CS bengkel di Cirebon apa, bro?",ask_contact_info
"Bro, kontak bengkel di Sukabumi berapa?",ask_contact_info
"Halo, bisa kasih nomor WA bengkel Serang?",ask_contact_info
Saya pengen tahu nomor telepon bengkel Mataram!,ask_contact_info
Email CS bengkel di Tasikmalaya apa?,ask_contact_info
"Bro, nomor telepon bengkel Kudus berapa?",ask_contact_info
"Halo, kontak bengkel di Aceh apa aja?",ask_contact_info
Saya mau tahu nomor WA bengkel Kendari!,ask_contact_info
"Nomor CS bengkel di Cianjur apa, bro?",ask_contact_info
"Bro, email bengkel di Jaksel apa?",ask_contact_info
"Halo, bisa kasih kontak bengkel Jakbar?",ask_contact_info
Saya pengen tahu nomor telepon bengkel Depok!,ask_contact_info
Kontak bengkel di Tangerang apa aja?,ask_contact_info
"Bro, nomor WA bengkel di Manado berapa?",ask_contact_info
"Halo, nomor telepon bengkel Lampung apa?",ask_contact_info
Saya mau tahu email CS bengkel Surakarta!,ask_contact_info
"Nomor CS bengkel di Yogyakarta apa, bro?",ask_contact_info
"Bro, kontak bengkel di Purwakarta berapa?",ask_contact_info
"Halo, bisa kasih nomor WA bengkel Kuningan?",ask_contact_info
Saya pengen tahu nomor telepon bengkel Banten!,ask_contact_info
"Email bengkel di Subang apa, bro?",ask_contact_info
"Bro, nomor telepon bengkel Garut berapa?",ask_contact_info
"Halo, kontak CS bengkel di Cimahi apa?",ask_contact_info
Saya mau tahu nomor WA bengkel di Bekasi!,ask_contact_info
Ya,confirm_yes
Betul,confirm_yes
Iya,confirm_yes
Oke,confirm_yes
Bener,confirm_yes
Yup,confirm_yes
Sip,confirm_yes
Benar,confirm_yes
Setuju,confirm_yes
Ya bro,confirm_yes
Beres,confirm_yes
Ok,confirm_yes
Yoi,confirm_yes
Tepat,confirm_yes
Iya dong,confirm_yes
Ya bener,confirm_yes
Oke bro,confirm_yes
Yup betul,confirm_yes
Sipp,confirm_yes
Iya bener,confirm_yes
Ya oke,confirm_yes
Betul bro,confirm_yes
Ya sip,confirm_yes
Bener banget,confirm_yes
Iya ya,confirm_yes
Ok bro,confirm_yes
Yoi bener,confirm_yes
Ya setuju,confirm_yes
Benar dong,confirm_yes
Iya oke,confirm_yes
Ya betul,confirm_yes
Sip bro,confirm_yes
Yup oke,confirm_yes
Beres bro,confirm_yes
Iya sip,confirm_yes
Ya beres,confirm_yes
Betul dong,confirm_yes
Oke bener,confirm_yes
Yoi bro,confirm_yes
Iya betul,confirm_yes
Ya bener banget,confirm_yes
Ok sip,confirm_yes
Benar bro,confirm_yes
Iya setuju,confirm_yes
Ya ok,confirm_yes
Bener dong,confirm_yes
Yup sip,confirm_yes
Iya beres,confirm_yes
Ya tepat,confirm_yes
Betul sip,confirm_yes
Oke ya,confirm_yes
Yoi setuju,confirm_yes
Tidak,confirm_no
Enggak,confirm_no
Gak,confirm_no
Nggak,confirm_no
Bukan,confirm_no
Nope,confirm_no
Kagak,confirm_no
Ga,confirm_no
Ngga,confirm_no
Beda,confirm_no
Tidak bro,confirm_no
Enggak dong,confirm_no
Gak bener,confirm_no
Nggak bro,confirm_no
Bukan itu,confirm_no
Nope bro,confirm_no
Kagak bener,confirm_no
Ga dong,confirm_no
Ngga bener,confirm_no
Beda bro,confirm_no
Tidak sih,confirm_no
Enggak ya,confirm_no
Gak kok,confirm_no
Nggak sih,confirm_no
Bukan bro,confirm_no
Nope gak,confirm_no
Kagak dong,confirm_no
Ga bener,confirm_no
Ngga dong,confirm_no
Beda dong,confirm_no
Tidak kok,confirm_no
Enggak bener,confirm_no
Gak sih,confirm_no
Nggak kok,confirm_no
Bukan sih,confirm_no
Nope dong,confirm_no
Kagak ya,confirm_no
Ga kok,confirm_no
Ngga ya,confirm_no
Beda sih,confirm_no
Tidak gak,confirm_no
Enggak kok,confirm_no
Gak dong,confirm_no
Nggak gak,confirm_no
Bukan dong,confirm_no
Nope sih,confirm_no
Kagak sih,confirm_no
Ga ya,confirm_no
Ngga sih,confirm_no
Beda ya,confirm_no
Tidak ya,confirm_no
Enggak sih,confirm_no
"Bro, ulangin dong apa tadi?",ask_repetition
"Halo, bisa ulang penjelasannya?",ask_repetition
"Saya mau dengar lagi, apa tadi?",ask_repetition
"Ulang lagi dong, bro, ga kedenger!",ask_repetition
Bisa ulangin apa yang kamu bilang?,ask_repetition
"Bro, tadi bilang apa, ulang dong!",ask_repetition
"Halo, ulangin penjelasan tadi ya!",ask_repetition
"Saya pengen dengar ulang, apa tadi?",ask_repetition
"Ulang lagi bro, kurang jelas tadi!",ask_repetition
"Bisa ulang penjelasannya gak, bro?",ask_repetition
"Bro, apa tadi? Ulangin dong!",ask_repetition
"Halo, ulang lagi dong penjelasannya!",ask_repetition
"Saya ga nangkep, ulang dong tadi!",ask_repetition
"Ulangin bro, tadi ga ke dengar!",ask_repetition
"Bisa ulang apa tadi, bro?",ask_repetition
"Bro, ulang dong, apa tadi bilang?",ask_repetition
"Halo, ulangin apa yang tadi dijelasin!",ask_repetition
"Saya pengen ulang, tadi apa sih?",ask_repetition
"Ulang lagi dong, bro, ga paham!",ask_repetition
Bisa ulangin penjelasan tadi gak?,ask_repetition
"Bro, tadi ngomong apa, ulang dong!",ask_repetition
"Halo, ulang lagi ya, kurang jelas!",ask_repetition
"Saya ga denger, ulang dong bro!",ask_repetition
"Ulangin tadi, bro, apa itu?",ask_repetition
Bisa ulang apa yang kamu jelasin?,ask_repetition
"Bro, ulang dong, tadi cepet banget!",ask_repetition
"Halo, ulangin penjelasan sebelumnya!",ask_repetition
"Saya mau dengar lagi, ulang dong!",ask_repetition
"Ulang lagi bro, ga nangkep tadi!",ask_repetition
"Bisa ulangin apa tadi, gak paham?",ask_repetition
"Bro, apa tadi, ulangin dong ya!",ask_repetition
"Halo, ulang lagi dong, ga kedenger!",ask_repetition
"Saya pengen ulang, tadi kurang jelas!",ask_repetition
"Ulangin bro, apa yang tadi diomongin?",ask_repetition
"Bisa ulang penjelasannya, bro?",ask_repetition
"Bro, ulang dong, tadi ga nyantol!",ask_repetition
"Halo, ulangin apa tadi, plis!",ask_repetition
"Saya ga paham, ulang dong tadi!",ask_repetition
"Ulang lagi bro, tadi buru-buru!",ask_repetition
"Bisa ulangin apa yang tadi, bro?",ask_repetition
"Bro, ulang dong, ga denger jelas!",ask_repetition
"Halo, ulang lagi ya penjelasannya!",ask_repetition
"Saya mau dengar ulang, apa tadi bro?",ask_repetition
"Ulangin tadi, ga nangkep, bro!",ask_repetition
Bisa ulang apa tadi dijelasin?,ask_repetition
"Bro, ulang dong, tadi apa sih?",ask_repetition
"Halo, ulangin dong, kurang paham!",ask_repetition
"Saya pengen ulang, tadi ga denger!",ask_repetition
"Ulang lagi bro, apa tadi ngomong?",ask_repetition
"Bisa ulangin penjelasan tadi, bro?",ask_repetition
"Bro, ulang dong, tadi ga jelas banget!",ask_repetition
"Bro, bisa jelasin lebih detail gak?",ask_clarification
"Halo, maksudnya apa, jelasin dong!",ask_clarification
"Saya mau tahu lebih jelas, apa tadi?",ask_clarification
"Bisa kasih penjelasan lebih lanjut, bro?",ask_clarification
"Jelasin lagi dong, kur aton tadi!",ask_clarification
"Bro, apa sih maksudnya, jelasin lebih!",ask_clarification
"Halo, bisa detailin penjelasannya?",ask_clarification
"Saya pengen tahu lebih, jelasin dong!",ask_clarification
"Kasih penjelasan lebih jelas, bro!",ask_clarification
"Bisa jelasin lebih rinci gak, bro?",ask_clarification
"Bro, tadi maksudnya apa, jelasin dong!",ask_clarification
"Halo, jelasin lebih detail ya!",ask_clarification
"Saya ga paham, kasih detail dong!",ask_clarification
"Jelasin lebih lanjut bro, ga nangkep!",ask_clarification
"Bisa kasih penjelasan lebih, bro?",ask_clarification
"Bro, apa tadi, jelasin lebih jelas!",ask_clarification
"Halo, detailin lagi dong penjelasannya!",ask_clarification
"Saya pengen lebih jelas, apa itu?",ask_clarification
"Kasih penjelasan lebih rinci, bro!",ask_clarification
Bisa jelasin lebih lengkap gak?,ask_clarification
"Bro, maksudnya apa, kasih detail!",ask_clarification
"Halo, jelasin lagi ya, kurang paham!",ask_clarification
"Saya mau penjelasan lebih, bro!",ask_clarification
"Jelasin lebih detail dong, ga paham!",ask_clarification
"Bisa kasih detail lebih lanjut, bro?",ask_clarification
"Bro, tadi ngomong apa, jelasin lagi!",ask_clarification
"Halo, penjelasannya kurang jelas, detailin!",ask_clarification
"Saya pengen tahu lebih, kasih jelas!",ask_clarification
"Kasih penjelasan lengkap dong, bro!",ask_clarification
Bisa jelasin lebih rinci lagi gak?,ask_clarification
"Bro, apa maksudnya, jelasin detail!",ask_clarification
"Halo, bisa kasih penjelasan lebih ya!",ask_clarification
"Saya ga nangkep, jelasin lebih dong!",ask_clarification
"Jelasin lagi bro, kasih detail lebih!",ask_clarification
"Bisa kasih penjelasan lengkap, bro?",ask_clarification
"Bro, tadi apa sih, jelasin lebih!",ask_clarification
"Halo, detailin penjelasan tadi dong!",ask_clarification
"Saya mau lebih jelas, kasih detail!",ask_clarification
"Kasih penjelasan lebih lengkap, bro!",ask_clarification
"Bisa jelasin lebih detail lagi, bro?",ask_clarification
"Bro, maksudnya apa tadi, jelasin!",ask_clarification
"Halo, jelasin lebih rinci ya, plis!",ask_clarification
"Saya pengen penjelasan lebih, jelasin!",ask_clarification
"Jelasin lagi dong, kasih lebih detail!",ask_clarification
Bisa kasih detail penjelasan tadi?,ask_clarification
"Bro, apa tadi, kasih penjelasan jelas!",ask_clarification
"Halo, jelasin lebih lengkap dong!",ask_clarification
"Saya ga paham, kasih penjelasan lebih!",ask_clarification
"Jelasin lebih rinci bro, kurang jelas!",ask_clarification
"Bisa kasih penjelasan lebih detail, bro?",ask_clarification
"Bro, tadi maksudnya apa, jelasin jelas!",ask_clarification
"Bro, servis motor matic di bengkel kalian mantap banget!",give_feedback
"Halo, saya puas sama pelayanan ganti oli mobil tadi!",give_feedback
"Saya mau kasih masukan, mekaniknya ramah tapi agak lama.",give_feedback
"Servis rem motor bebek oke, tapi ruang tunggu kurang nyaman.",give_feedback
"Bro, bengkel kalian top, cepet banget ganti ban mobil!",give_feedback
"Pelayanan di cabang Jakarta bagus, tapi antrean panjang.",give_feedback
"Halo, mekaniknya profesional, servis AC mobil oke!",give_feedback
Saya suka banget sama hasil tune-up motor sport tadi!,give_feedback
"Masukan nih, bro, kasih wifi di ruang tunggu dong!",give_feedback
"Servis knalpot motor matic kalian juara, bro!",give_feedback
"Bro, ganti aki mobil cepet, tapi harganya agak mahal.",give_feedback
"Halo, feedback saya, pelayanan ramah, hasil bersih!",give_feedback
"Saya puas sama servis rantai motor, mekaniknya jago!",give_feedback
"Servis suspensi mobil di bengkel kalian mantap, bro!",give_feedback
"Bro, masukan, tolong tambah kursi di ruang tunggu!",give_feedback
"Pelayanan ganti busi motor cepet, tapi sparepart mahal.",give_feedback
"Halo, servis radiator mobil oke, mekaniknya teliti!",give_feedback
Saya seneng banget sama hasil servis karburator motor!,give_feedback
"Feedback nih, bro, antrean servis motor terlalu lama.",give_feedback
Servis velg mobil di bengkel kalian bagus banget!,give_feedback
"Bro, mekaniknya ramah, tapi prosesnya agak ribet.",give_feedback
"Halo, ganti spion motor cepet, pelayanan oke!",give_feedback
"Saya puas sama servis injeksi motor sport, bro!",give_feedback
"Masukan, tolong kasih harga lebih transparan, bro!",give_feedback
"Servis wiper mobil kalian mantap, hasilnya bersih!",give_feedback
"Bro, servis kopling motor bebek oke, tapi lama nunggu.",give_feedback
"Halo, feedback, pelayanan di cabang Bandung top!",give_feedback
"Saya suka hasil servis lampu mobil, terang banget!",give_feedback
"Servis rantai keteng motor kalian juara, bro!",give_feedback
"Bro, ganti ban tubeless motor cepet, tapi agak mahal.",give_feedback
"Pelayanan servis rem ABS mobil oke, mekaniknya jago!",give_feedback
"Halo, masukan, tolong tambah petugas di loket, bro!",give_feedback
Saya puas sama servis dinamo starter mobil tadi!,give_feedback
"Servis shockbreaker motor matic mantap, bro!",give_feedback
"Bro, feedback, ruang tunggu panas, kasih AC dong!",give_feedback
"Halo, ganti oli gardan motor cepet, pelayanan oke!",give_feedback
Saya seneng banget sama servis full tune-up mobil!,give_feedback
"Masukan, bro, tolong kasih nomor antrean biar jelas!",give_feedback
Servis lampu LED motor di bengkel kalian top!,give_feedback
"Bro, pelayanan ganti kampas rem mobil mantap!",give_feedback
"Halo, feedback, mekaniknya teliti, tapi lama selesai.",give_feedback
"Saya puas sama servis transmisi mobil, hasil oke!",give_feedback
"Servis injektor motor sport kalian bagus, bro!",give_feedback
"Bro, masukan, tolong kasih diskon buat pelanggan setia!",give_feedback
"Halo, ganti busi iridium motor cepet, pelayanan top!",give_feedback
"Saya suka hasil servis radiator motor, bro!",give_feedback
"Feedback, antrean di cabang Surabaya perlu dibenahi!",give_feedback
"Servis klakson mobil oke, mekaniknya ramah!",give_feedback
"Bro, ganti shock depan motor mantap, tapi agak mahal.",give_feedback
"Halo, saya puas sama servis motor Vario tadi!",give_feedback
"Masukan, tolong kasih tempat parkir lebih luas, bro!",give_feedback
Servis lampu rem motor di bengkel kalian juara!,give_feedback
"Bro, cara kasih feedback buat bengkel gimana?",ask_feedback_process
"Halo, bagaimana caranya ngasih masukan pelayanan?",ask_feedback_process
Saya mau tahu gimana kasih review servis motor!,ask_feedback_process
"Bisa kasih tahu cara ngasih feedback, bro?",ask_feedback_process
Gimana sih caranya kasih masukan ke bengkel?,ask_feedback_process
"Bro, kasih feedback buat servis mobil caranya apa?",ask_feedback_process
"Halo, saya pengen kasih review, caranya gimana?",ask_feedback_process
Saya mau tahu proses kasih feedback pelayanan!,ask_feedback_process
"Cara ngasih masukan buat bengkel apa, bro?",ask_feedback_process
Bisa jelasin gimana kasih feedback servis motor?,ask_feedback_process
"Bro, caranya kasih review bengkel itu apa?",ask_feedback_process
"Halo, bagaimana proses ngasih masukan tadi?",ask_feedback_process
"Saya pengen kasih feedback, caranya apa, bro?",ask_feedback_process
Gimana ya cara kasih review buat servis mobil?,ask_feedback_process
"Bro, kasih masukan pelayanan caranya gimana?",ask_feedback_process
"Halo, bisa kasih tahu cara kasih feedback bengkel?",ask_feedback_process
Saya mau tahu gimana ngasih masukan servis motor!,ask_feedback_process
"Cara kasih feedback buat bengkel apa aja, bro?",ask_feedback_process
Bisa jelasin proses kasih review pelayanan?,ask_feedback_process
"Bro, gimana sih cara ngasih feedback tadi?",ask_feedback_process
"Halo, saya pengen tahu cara kasih masukan bengkel!",ask_feedback_process
"Saya mau kasih review, caranya apa, bro?",ask_feedback_process
Gimana cara ngasih feedback buat servis rem?,ask_feedback_process
"Bro, proses kasih masukan pelayanan apa ya?",ask_feedback_process
"Halo, bisa kasih tahu gimana kasih review mobil?",ask_feedback_process
"Saya pengen kasih feedback, prosesnya apa?",ask_feedback_process
"Cara kasih masukan buat servis motor gimana, bro?",ask_feedback_process
Bisa jelasin cara ngasih feedback bengkel?,ask_feedback_process
"Bro, gimana caranya kasih review servis tadi?",ask_feedback_process
"Halo, saya mau tahu proses kasih masukan pelayanan!",ask_feedback_process
"Saya pengen kasih review bengkel, caranya apa?",ask_feedback_process
Gimana ya cara kasih feedback buat mekanik?,ask_feedback_process
"Bro, cara ngasih masukan servis mobil apa aja?",ask_feedback_process
"Halo, bisa kasih tahu proses kasih feedback tadi?",ask_feedback_process
"Saya mau kasih feedback, gimana caranya, bro?",ask_feedback_process
"Cara kasih review buat bengkel apa, bro?",ask_feedback_process
Bisa jelasin gimana ngasih masukan pelayanan?,ask_feedback_process
"Bro, proses kasih feedback bengkel caranya apa?",ask_feedback_process
"Halo, saya pengen tahu cara kasih review servis!",ask_feedback_process
"Saya mau kasih masukan, caranya gimana, bro?",ask_feedback_process
Gimana cara ngasih feedback buat cabang Bandung?,ask_feedback_process
"Bro, cara kasih review pelayanan apa aja?",ask_feedback_process
"Halo, bisa kasih tahu gimana kasih masukan motor?",ask_feedback_process
"Saya pengen kasih feedback, apa prosesnya?",ask_feedback_process
Cara kasih review buat servis AC mobil gimana?,ask_feedback_process
"Bisa jelasin cara ngasih feedback pelayanan, bro?",ask_feedback_process
"Bro, gimana sih proses kasih masukan tadi?",ask_feedback_process
"Halo, saya mau tahu cara kasih review bengkel!",ask_feedback_process
"Saya pengen kasih feedback servis, caranya apa?",ask_feedback_process
Gimana cara ngasih masukan buat servis tune-up?,ask_feedback_process
"Bro, cara kasih review buat mekanik gimana?",ask_feedback_process
"Halo, bisa kasih tahu proses kasih feedback mobil?",ask_feedback_process
"Bro, saya kasih bintang 5 buat servis motor!",rate_service
"Halo, rating saya 4 bintang untuk ganti oli mobil.",rate_service
Saya kasih nilai 8 buat pelayanan bengkel tadi!,rate_service
"Servis rem motor dapat bintang 3, bro.",rate_service
"Rating 5 bintang buat servis AC mobil, mantap!",rate_service
"Bro, ganti ban mobil saya kasih bintang 4!",rate_service
"Halo, saya kasih rating 7 buat servis motor sport.",rate_service
Saya kasih bintang 5 untuk tune-up mobil tadi!,rate_service
"Rating servis knalpot motor bintang 4, bro.",rate_service
"Bro, saya kasih nilai 9 buat ganti aki mobil!",rate_service
"Halo, servis rantai motor dapat bintang 3.",rate_service
Saya kasih rating 8 untuk servis suspensi mobil!,rate_service
"Servis karburator motor bintang 5, bro!",rate_service
"Bro, ganti busi motor saya kasih bintang 4.",rate_service
"Halo, rating 6 buat servis velg mobil tadi.",rate_service
Saya kasih bintang 5 buat servis injeksi motor!,rate_service
"Rating servis wiper mobil bintang 3, bro.",rate_service
"Bro, saya kasih nilai 7 buat ganti spion motor.",rate_service
"Halo, servis radiator mobil dapat bintang 4!",rate_service
Saya kasih bintang 5 untuk servis lampu mobil!,rate_service
"Rating servis kopling motor bintang 4, bro.",rate_service
"Bro, ganti oli gardan saya kasih bintang 3!",rate_service
"Halo, saya kasih rating 8 buat servis full motor.",rate_service
Saya kasih bintang 5 buat servis rem ABS mobil!,rate_service
"Rating servis shockbreaker bintang 4, bro.",rate_service
"Bro, saya kasih nilai 9 buat ganti ban tubeless!",rate_service
"Halo, servis dinamo starter bintang 3.",rate_service
Saya kasih bintang 5 untuk servis lampu LED motor!,rate_service
"Rating servis transmisi mobil bintang 4, bro.",rate_service
"Bro, ganti kampas rem saya kasih bintang 5!",rate_service
"Halo, saya kasih rating 7 buat servis motor Vario.",rate_service
Saya kasih bintang 4 buat servis rantai keteng!,rate_service
"Rating servis klakson mobil bintang 3, bro.",rate_service
